T_wb,T_CT1,T_CT2,T_CT3,Load_tot,E_exchanged,E_consumed,COP
-2.2579823831575823,24.9,15.5,35.6,0.0,0.0,0.0,0.0
-2.2579823831575823,24.9,15.5,35.6,0.0,0.0,0.0,0.0
-2.2579823831575823,24.9,15.5,35.6,0.0,0.0,0.0,0.0
-2.2579823831575823,24.9,15.5,35.6,0.0,0.0,0.0,0.0
-2.2579823831575823,24.9,15.5,35.6,0.0,0.0,0.0,0.0
-2.2579823831575823,24.9,15.5,35.6,0.0,0.0,0.0,0.0
-2.2579823831575823,25.2,15.9,35.8,0.0,0.0,0.0,0.0
-2.2579823831575823,25.2,15.9,35.8,0.0,0.0,0.0,0.0
-2.2579823831575823,25.2,15.9,35.8,0.0,0.0,0.0,0.0
-2.2579823831575823,25.2,15.9,35.8,0.0,0.0,0.0,0.0
-2.2579823831575823,25.2,15.9,35.8,0.0,0.0,0.0,0.0
-2.2579823831575823,25.2,15.9,35.8,0.0,0.0,0.0,0.0
-1.951110933142786,25.2,16.0,35.8,0.0,0.0,0.0,0.0
-1.951110933142786,25.2,16.0,35.8,0.0,0.0,0.0,0.0
-1.951110933142786,25.2,16.0,35.8,0.0,0.0,0.0,0.0
-1.951110933142786,25.2,16.0,35.8,0.0,0.0,0.0,0.0
-1.951110933142786,25.2,16.0,35.8,0.0,0.0,0.0,0.0
-1.951110933142786,25.2,16.0,35.8,0.0,0.0,0.0,0.0
-1.951110933142786,25.3,16.2,35.8,0.0,0.0,0.0,0.0
-1.951110933142786,25.3,16.2,35.8,1.6256785002662186,0.0,0.0,0.0
-1.951110933142786,25.3,16.2,35.8,0.0,0.0,0.0,0.0
-1.951110933142786,25.3,16.2,35.8,0.0,0.0,0.0,0.0
-1.951110933142786,25.3,16.2,35.8,0.0,0.0,0.0,0.0
-1.951110933142786,25.3,16.2,35.8,0.0,0.0,0.0,0.0
-1.8021526291758505,25.6,16.7,35.9,0.0,0.0,0.0,0.0
-1.8021526291758505,25.6,16.7,35.9,0.0,0.0,0.0,0.0
-1.8021526291758505,25.6,16.7,35.9,0.0,0.0,0.0,0.0
-1.8021526291758505,25.6,16.7,35.9,0.0,0.0,0.0,0.0
-1.8021526291758505,25.6,16.7,35.9,0.0,0.0,0.0,0.0
-1.8021526291758505,25.6,16.7,35.9,0.0,0.0,0.0,0.0
-1.8021526291758505,25.9,17.0,35.9,0.0,0.0,0.0,0.0
-1.8021526291758505,25.9,17.0,35.9,0.0,0.0,0.0,0.0
-1.8021526291758505,25.9,17.0,35.9,0.0,0.0,0.0,0.0
-1.8021526291758505,25.9,17.0,35.9,0.0,0.0,0.0,0.0
-1.8021526291758505,25.9,17.0,35.9,0.0,0.0,0.0,0.0
-1.8021526291758505,25.9,17.0,35.9,0.0,0.0,0.0,0.0
-1.8764745050226566,26.0,17.1,36.0,1.7082062539639449,0.0,0.0,0.0
-1.8764745050226566,26.0,17.1,36.0,0.0,0.0,0.0,0.0
-1.8764745050226566,26.0,17.1,36.0,0.0,0.0,0.0,0.0
-1.8764745050226566,26.0,17.1,36.0,4561.589029972512,0.0,0.0,0.0
-1.8764745050226566,26.0,17.1,36.0,3964.0919597564666,330.3409966463722,1.17875,3362.9624260924425
-1.8764745050226566,26.0,17.1,36.0,3935.618373836479,327.9681978197066,1.17875,3338.806679818858
-1.8764745050226566,23.6,19.9,27.4,3361.498878263939,280.1249065219949,1.1739583333333334,2863.3885742088564
-1.8764745050226566,23.6,19.9,27.4,3361.498878263939,280.1249065219949,1.1739583333333334,2863.3885742088564
-1.8764745050226566,23.6,19.9,27.4,3284.0158247567715,273.6679853963976,1.1739583333333334,2797.3870379472055
-1.8764745050226566,23.6,19.9,27.4,3.877232378697487,0.0,0.0,0.0
-1.8764745050226566,23.6,19.9,27.4,3.8134903019616764,0.0,0.0,0.0
-1.8764745050226566,23.6,19.9,27.4,3.567329435950649,0.0,0.0,0.0
-1.658043007077083,23.8,18.8,29.3,2.4676856957817077,0.0,0.0,0.0
-1.658043007077083,23.8,18.8,29.3,6670.201598556014,0.0,0.0,0.0
-1.658043007077083,23.8,18.8,29.3,3757.9482215228154,0.0,0.0,0.0
-1.658043007077083,23.8,18.8,29.3,2151.049583611849,0.0,0.0,0.0
-1.658043007077083,23.8,18.8,29.3,1640.2200899374175,0.0,0.0,0.0
-1.658043007077083,23.8,18.8,29.3,1447.5689255135567,0.0,0.0,0.0
-1.658043007077083,24.4,17.5,32.9,1298.3270737598318,0.0,0.0,0.0
-1.658043007077083,24.4,17.5,32.9,1230.3191934998254,0.0,0.0,0.0
-1.658043007077083,24.4,17.5,32.9,1237.349588891253,0.0,0.0,0.0
-1.658043007077083,24.4,17.5,32.9,1251.4103796741083,0.0,0.0,0.0
-1.658043007077083,24.4,17.5,32.9,1242.0365191522048,0.0,0.0,0.0
-1.658043007077083,24.4,17.5,32.9,1691.8934721622413,0.0,0.0,0.0
-1.8748356690493893,24.4,18.1,30.2,3536.6738743991887,225.33800896777055,1.1691666666666665,3024.952707967945
-1.8748356690493893,24.4,18.1,30.2,3587.528309532261,229.18680483939607,1.164375,3081.076379630498
-1.8748356690493893,24.4,18.1,30.2,3559.3341209461864,225.92945043736307,1.164375,3056.862369035909
-1.8748356690493893,24.4,18.1,30.2,3556.501675029854,225.67445105763696,1.164375,3054.429779950492
-1.8748356690493893,24.4,18.1,30.2,3618.333305189915,222.45921346942836,1.164375,3107.5326292559657
-1.8748356690493893,24.4,18.1,30.2,3611.834926265814,217.63145710996432,1.1691666666666665,3089.2387109900055
-1.8748356690493893,21.3,21.8,26.3,3779.966682405336,231.5858807053178,1.1691666666666665,3233.0434917223124
-1.8748356690493893,21.3,21.8,26.3,3654.7565088155316,224.44622298796182,1.1691666666666665,3125.9499719020946
-1.8748356690493893,21.3,21.8,26.3,3733.650760950187,229.07398016297125,1.164375,3206.5707018359094
-1.8748356690493893,21.3,21.8,26.3,3627.217367368251,220.3542817621339,1.164375,3115.162526993667
-1.8748356690493893,21.3,21.8,26.3,3540.622393974912,215.1966913040511,1.164375,3040.7921794738913
-1.8748356690493893,21.3,21.8,26.3,3535.5103221110658,212.85533979291233,1.164375,3036.4017795908244
-2.0967276043937773,20.4,20.7,27.2,1215.8664984357765,75.06523864826517,42.913217078125015,28.333147249768036
-2.0967276043937773,20.4,20.7,27.2,2631.4082359640806,191.0067271108299,43.05696707812501,61.11457481873964
-2.0967276043937773,20.4,20.7,27.2,3262.636885030521,231.2213077308135,43.05696707812501,75.774888628607
-2.0967276043937773,20.4,20.7,27.2,3284.839482321063,225.86144220579092,1.164375,2821.1181812741283
-2.0967276043937773,20.4,20.7,27.2,3353.6475398604853,224.38565429202475,1.164375,2880.212594619848
-2.0967276043937773,20.4,20.7,27.2,576.7815843807313,0.7649981391784304,1.164375,495.357238330204
-2.0967276043937773,22.0,8.6,25.9,732.6562245974062,0.0,0.0,0.0
-2.0967276043937773,22.0,8.6,25.9,796.5154515703007,0.0,0.0,0.0
-2.0967276043937773,22.0,8.6,25.9,895.4717916246284,0.0,0.0,0.0
-2.0967276043937773,22.0,8.6,25.9,859.6957780914069,0.0,0.0,0.0
-2.0967276043937773,22.0,8.6,25.9,941.7942054891226,0.0,0.0,0.0
-2.0967276043937773,22.0,8.6,25.9,847.8538504276228,0.0,0.0,0.0
-2.3281447441867726,22.6,7.7,30.7,1059.0439286977355,0.0,0.0,0.0
-2.3281447441867726,22.6,7.7,30.7,1041.368580573787,0.0,0.0,0.0
-2.3281447441867726,22.6,7.7,30.7,1014.4635188630554,0.0,0.0,0.0
-2.3281447441867726,22.6,7.7,30.7,914.5470303488072,0.0,0.0,0.0
-2.3281447441867726,22.6,7.7,30.7,910.7045385614974,0.0,0.0,0.0
-2.3281447441867726,22.6,7.7,30.7,930.8011227768017,0.0,0.0,0.0
-2.3281447441867726,22.7,8.9,32.5,957.7114199940651,0.0,0.0,0.0
-2.3281447441867726,22.7,8.9,32.5,996.0572527601432,0.0,0.0,0.0
-2.3281447441867726,22.7,8.9,32.5,1006.4745926341595,0.0,0.0,0.0
-2.3281447441867726,22.7,8.9,32.5,1004.640233052649,0.0,0.0,0.0
-2.3281447441867726,22.7,8.9,32.5,1005.2290506676953,0.0,0.0,0.0
-2.3281447441867726,22.7,8.9,32.5,1003.3946910861852,0.0,0.0,0.0
-2.7067336004554363,22.7,9.4,33.0,1111.0589753199733,0.0,0.0,0.0
-2.7067336004554363,22.7,9.4,33.0,1121.2709144313703,0.0,0.0,0.0
-2.7067336004554363,22.7,9.4,33.0,1118.1185701882673,0.0,0.0,0.0
-2.7067336004554363,22.7,9.4,33.0,1005.689256063132,0.0,0.0,0.0
-2.7067336004554363,22.7,9.4,33.0,999.2229730850239,0.0,0.0,0.0
-2.7067336004554363,22.7,9.4,33.0,1124.3301471632346,0.0,0.0,0.0
-2.7067336004554363,22.6,10.2,32.2,1245.7685199219184,0.0,0.0,0.0
-2.7067336004554363,22.6,10.2,32.2,1297.193805458305,0.0,0.0,0.0
-2.7067336004554363,22.6,10.2,32.2,1262.8493689337129,0.0,0.0,0.0
-2.7067336004554363,22.6,10.2,32.2,1274.4729693410452,0.0,0.0,0.0
-2.7067336004554363,22.6,10.2,32.2,1142.4089936181988,0.0,0.0,0.0
-2.7067336004554363,22.6,10.2,32.2,1122.2671560675267,0.0,0.0,0.0
-3.3526055992400643,22.8,11.2,32.2,1414.982033787947,0.0,0.0,0.0
-3.3526055992400643,22.8,11.2,32.2,1373.6817659154274,0.0,0.0,0.0
-3.3526055992400643,22.8,11.2,32.2,1404.7802721525252,0.0,0.0,0.0
-3.3526055992400643,22.8,11.2,32.2,1422.9210674574988,0.0,0.0,0.0
-3.3526055992400643,22.8,11.2,32.2,1409.7989494150972,0.0,0.0,0.0
-3.3526055992400643,22.8,11.2,32.2,1274.3873285998707,0.0,0.0,0.0
-3.3526055992400643,22.5,11.9,31.8,1614.5013617262305,0.0,0.0,0.0
-3.3526055992400643,22.5,11.9,31.8,1424.2646315338702,0.0,0.0,0.0
-3.3526055992400643,22.5,11.9,31.8,1516.5302309791218,0.0,0.0,0.0
-3.3526055992400643,22.5,11.9,31.8,1502.6102054669263,0.0,0.0,0.0
-3.3526055992400643,22.5,11.9,31.8,1471.9166080535908,0.0,0.0,0.0
-3.3526055992400643,22.5,11.9,31.8,1459.0473639863546,0.0,0.0,0.0
-3.405522124204083,22.4,12.4,32.6,2000.66236925719,0.0,0.0,0.0
-3.405522124204083,22.4,12.4,32.6,1721.9539241043178,0.0,0.0,0.0
-3.405522124204083,22.4,12.4,32.6,1957.4826058919268,0.0,0.0,0.0
-3.405522124204083,22.4,12.4,32.6,1722.0628063685244,0.0,0.0,0.0
-3.405522124204083,22.4,12.4,32.6,1728.3853072282275,0.0,0.0,0.0
-3.405522124204083,22.4,12.4,32.6,1725.224056798376,0.0,0.0,0.0
-3.405522124204083,22.3,12.6,32.9,1779.2215505297384,0.0,0.0,0.0
-3.405522124204083,22.3,12.6,32.9,1709.2064679017665,0.0,0.0,0.0
-3.405522124204083,22.3,12.6,32.9,1779.2215505297384,0.0,0.0,0.0
-3.405522124204083,22.3,12.6,32.9,1766.0822506055404,0.0,0.0,0.0
-3.405522124204083,22.3,12.6,32.9,1792.4724471474897,0.0,0.0,0.0
-3.405522124204083,22.3,12.6,32.9,1556.4979694339795,0.0,0.0,0.0
-3.9076021494794304,22.2,12.7,32.9,2113.908158672666,0.0,0.0,0.0
-3.9076021494794304,22.2,12.7,32.9,1845.4675089492557,0.0,0.0,0.0
-3.9076021494794304,22.2,12.7,32.9,1848.9007972683985,0.0,0.0,0.0
-3.9076021494794304,22.2,12.7,32.9,1857.4089806562858,0.0,0.0,0.0
-3.9076021494794304,22.2,12.7,32.9,1879.8003921406844,0.0,0.0,0.0
-3.9076021494794304,22.2,12.7,32.9,1989.6870686332081,0.0,0.0,0.0
-3.9076021494794304,21.9,12.6,32.6,2472.201804681803,0.0,0.0,0.0
-3.9076021494794304,21.9,12.6,32.6,2490.4009673932574,0.0,0.0,0.0
-3.9076021494794304,21.9,12.6,32.6,2485.8511767153936,0.0,0.0,0.0
-3.9076021494794304,21.9,12.6,32.6,2476.7515953596667,0.0,0.0,0.0
-3.9076021494794304,21.9,12.6,32.6,2488.73550079122,0.0,0.0,0.0
-3.9076021494794304,21.9,12.6,32.6,2467.652014003941,0.0,0.0,0.0
-3.997850521584496,21.5,12.8,32.5,2703.464060490905,0.0,0.0,0.0
-3.997850521584496,21.5,12.8,32.5,2687.276718998821,0.0,0.0,0.0
-3.997850521584496,21.5,12.8,32.5,2693.7443473623666,0.0,0.0,0.0
-3.997850521584496,21.5,12.8,32.5,2264.214992703657,0.0,0.0,0.0
-3.997850521584496,21.5,12.8,32.5,2287.436273684447,0.0,0.0,0.0
-3.997850521584496,21.5,12.8,32.5,2235.3644451076375,0.0,0.0,0.0
-3.997850521584496,21.3,13.0,32.3,3305.8663733013996,0.0,0.0,0.0
-3.997850521584496,21.3,13.0,32.3,3787.473099813119,0.0,0.0,0.0
-3.997850521584496,21.3,13.0,32.3,2942.4068697475964,0.0,0.0,0.0
-3.997850521584496,21.3,13.0,32.3,2712.1129178805104,0.0,0.0,0.0
-3.997850521584496,21.3,13.0,32.3,3129.0699584775493,0.0,0.0,0.0
-3.997850521584496,21.3,13.0,32.3,2968.746586046721,0.0,0.0,0.0
-4.147062546754057,21.1,14.2,32.2,3001.916938963467,0.0,0.0,0.0
-4.147062546754057,21.1,14.2,32.2,3450.442687903131,0.0,0.0,0.0
-4.147062546754057,21.1,14.2,32.2,2672.0929513093633,0.0,0.0,0.0
-4.147062546754057,21.1,14.2,32.2,3431.48421159597,0.0,0.0,0.0
-4.147062546754057,21.1,14.2,32.2,2697.019191526802,0.0,0.0,0.0
-4.147062546754057,21.1,14.2,32.2,2697.019191526802,0.0,0.0,0.0
-4.147062546754057,20.8,14.8,32.1,4102.112519611469,0.0,0.0,0.0
-4.147062546754057,20.8,14.8,32.1,3052.547776003643,0.0,0.0,0.0
-4.147062546754057,20.8,14.8,32.1,3080.9700085548875,0.0,0.0,0.0
-4.147062546754057,20.8,14.8,32.1,3149.183366677874,0.0,0.0,0.0
-4.147062546754057,20.8,14.8,32.1,3082.4985006613224,0.0,0.0,0.0
-4.147062546754057,20.8,14.8,32.1,3245.818957352104,0.0,0.0,0.0
-4.433828324676199,20.7,15.0,31.9,5126.67814336917,0.0,0.0,0.0
-4.433828324676199,20.7,15.0,31.9,5155.212530066959,0.0,0.0,0.0
-4.433828324676199,20.7,15.0,31.9,5185.675934102059,0.0,0.0,0.0
-4.433828324676199,20.7,15.0,31.9,5164.723992299553,0.0,0.0,0.0
-4.433828324676199,20.7,15.0,31.9,3504.86278897091,0.0,0.0,0.0
-4.433828324676199,20.7,15.0,31.9,3646.405324679351,0.0,0.0,0.0
-4.433828324676199,20.6,15.3,31.7,5183.746916764745,0.0,0.0,0.0
-4.433828324676199,20.6,15.3,31.7,5212.281303462533,0.0,0.0,0.0
-4.433828324676199,20.6,15.3,31.7,3653.145445427413,0.0,0.0,0.0
-4.433828324676199,20.6,15.3,31.7,3071.4177076110655,0.0,0.0,0.0
-4.433828324676199,20.6,15.3,31.7,3639.6652039313703,0.0,0.0,0.0
-4.433828324676199,20.6,15.3,31.7,2749.805824040681,0.0,0.0,0.0
-4.737787537819486,20.4,15.6,31.5,4611.759614291633,0.0,0.0,0.0
-4.737787537819486,20.4,15.6,31.5,4622.29058861974,0.0,0.0,0.0
-4.737787537819486,20.4,15.6,31.5,3666.6256869234544,0.0,0.0,0.0
-4.737787537819486,20.4,15.6,31.5,4605.179850052763,0.0,0.0,0.0
-4.737787537819486,20.4,15.6,31.5,3234.7749681054174,0.0,0.0,0.0
-4.737787537819486,20.4,15.6,31.5,2746.6606314432715,0.0,0.0,0.0
-4.737787537819486,20.2,15.6,31.1,4630.826083448298,0.0,0.0,0.0
-4.737787537819486,20.2,15.6,31.1,4630.731997335966,0.0,0.0,0.0
-4.737787537819486,20.2,15.6,31.1,3282.872672749759,0.0,0.0,0.0
-4.737787537819486,20.2,15.6,31.1,2729.474542532062,0.0,0.0,0.0
-4.737787537819486,20.2,15.6,31.1,2746.6864053764507,0.0,0.0,0.0
-4.737787537819486,20.2,15.6,31.1,2775.219925926454,0.0,0.0,0.0
-5.059071981220029,20.0,15.6,30.9,3258.9222116855954,0.0,0.0,0.0
-5.059071981220029,20.0,15.6,30.9,4452.132776110765,0.0,0.0,0.0
-5.059071981220029,20.0,15.6,30.9,3250.864314342335,0.0,0.0,0.0
-5.059071981220029,20.0,15.6,30.9,3276.9491857022804,0.0,0.0,0.0
-5.059071981220029,20.0,15.6,30.9,3210.850280974432,0.0,0.0,0.0
-5.059071981220029,20.0,15.6,30.9,3198.832298296642,0.0,0.0,0.0
-5.059071981220029,19.8,15.5,30.8,6695.323979164504,0.0,0.0,0.0
-5.059071981220029,19.8,15.5,30.8,6466.184832515778,0.0,0.0,0.0
-5.059071981220029,19.8,15.5,30.8,6538.54456303643,0.0,0.0,0.0
-5.059071981220029,19.8,15.5,30.8,6490.304742689328,0.0,0.0,0.0
-5.059071981220029,19.8,15.5,30.8,4123.241157143343,0.0,0.0,0.0
-5.059071981220029,19.8,15.5,30.8,4032.49950502649,0.0,0.0,0.0
-5.502783297948611,19.8,15.5,30.8,6442.223787747359,0.0,0.0,0.0
-5.502783297948611,19.8,15.5,30.8,6478.315585408006,0.0,0.0,0.0
-5.502783297948611,19.8,15.5,30.8,6538.615360841882,0.0,0.0,0.0
-5.502783297948611,19.8,15.5,30.8,4100.6264640994805,0.0,0.0,0.0
-5.502783297948611,19.8,15.5,30.8,4259.424355303971,0.0,0.0,0.0
-5.502783297948611,19.8,15.5,30.8,4145.997290157906,0.0,0.0,0.0
-5.502783297948611,19.7,15.6,30.8,6584.735477379138,0.0,0.0,0.0
-5.502783297948611,19.7,15.6,30.8,4130.962015655897,0.0,0.0,0.0
-5.502783297948611,19.7,15.6,30.8,5866.23598701682,0.0,0.0,0.0
-5.502783297948611,19.7,15.6,30.8,4085.5911895974705,0.0,0.0,0.0
-5.502783297948611,19.7,15.6,30.8,4078.0293852543996,0.0,0.0,0.0
-5.502783297948611,19.7,15.6,30.8,5919.554020252377,0.0,0.0,0.0
-5.361226442457792,19.5,15.4,30.6,6623.017405280611,0.0,0.0,0.0
-5.361226442457792,19.5,15.4,30.6,4153.5414723418335,0.0,0.0,0.0
-5.361226442457792,19.5,15.4,30.6,4130.85605931262,0.0,0.0,0.0
-5.361226442457792,19.5,15.4,30.6,4145.979667998762,0.0,0.0,0.0
-5.361226442457792,19.5,15.4,30.6,4108.170646283406,0.0,0.0,0.0
-5.361226442457792,19.5,15.4,30.6,4335.02477657554,0.0,0.0,0.0
-5.361226442457792,19.5,15.4,30.4,5908.828619630097,0.0,0.0,0.0
-5.361226442457792,19.5,15.4,30.4,5919.509893114028,0.0,0.0,0.0
-5.361226442457792,19.5,15.4,30.4,5887.466072662238,0.0,0.0,0.0
-5.361226442457792,19.5,15.4,30.4,5855.4222522104465,0.0,0.0,0.0
-5.361226442457792,19.5,15.4,30.4,5759.290790855072,0.0,0.0,0.0
-5.361226442457792,19.5,15.4,30.4,2816.1816820350296,0.0,0.0,0.0
-4.768381015789373,19.4,15.3,30.5,8049.140565037764,0.0,0.0,0.0
-4.768381015789373,19.4,15.3,30.5,8429.140277127322,397.25159455561123,1.1883333333333332,7093.245675001955
-4.768381015789373,19.4,15.3,30.5,15712.592576745119,392.96914067228255,1.1883333333333332,13222.378044946805
-4.768381015789373,19.4,15.3,30.5,8304.642500651647,388.54441242783855,1.1835416666666667,7016.7723997760795
-4.768381015789373,19.4,15.3,30.5,8318.6482297354,380.26163857312713,1.17875,7057.17771345527
-4.768381015789373,19.4,15.3,30.5,8112.504415177862,369.1976401479558,1.17875,6882.294307680053
-4.768381015789373,15.7,20.3,24.3,7271.918182769958,119.10513225500611,1.1835416666666667,6144.201245783453
-4.768381015789373,15.7,20.3,24.3,7586.268720566116,137.29005529173835,1.17875,6435.8589357931
-4.768381015789373,15.7,20.3,24.3,7515.761667964523,138.53531656422575,1.1739583333333334,6402.0685015491945
-4.768381015789373,15.7,20.3,24.3,7637.682611975461,151.3657136027866,1.1691666666666665,6532.58669591629
-4.768381015789373,15.7,20.3,24.3,4713.649178485323,152.09048278196485,1.17875,3998.854022044813
-4.768381015789373,15.7,20.3,24.3,4861.9230518989425,162.6734262631171,1.1739583333333334,4141.478376062985
-4.4944515227832085,14.1,22.0,24.2,5450.667604727743,180.3124451960011,1.1739583333333334,4642.982165517864
-4.4944515227832085,14.1,22.0,24.2,5504.011787231964,181.75329806857192,1.1691666666666665,4707.636596349507
-4.4944515227832085,14.1,22.0,24.2,4906.721171501123,176.3543987036004,1.1691666666666665,4196.767930008088
-4.4944515227832085,14.1,22.0,24.2,4857.094280565261,174.76023464752268,1.1691666666666665,4154.321551445698
-4.4944515227832085,14.1,22.0,24.2,4500.059776751049,169.75972183608246,1.1739583333333334,3833.2363670638924
-4.4944515227832085,14.1,22.0,24.2,4257.546246491874,170.14422856730798,1.1691666666666665,3641.522092509087
-4.4944515227832085,14.2,22.9,24.4,4435.787997945354,218.7989249516256,1.1739583333333334,3778.488445454782
-4.4944515227832085,14.2,22.9,24.4,4406.24904609481,215.22815390370909,1.1739583333333334,3753.326605369137
-4.4944515227832085,14.2,22.9,24.4,4277.558833958917,214.00803965255426,1.1691666666666665,3658.6390596940137
-4.4944515227832085,14.2,22.9,24.4,4292.200204972774,215.22815390370909,1.164375,3686.269633900397
-4.4944515227832085,14.2,22.9,24.4,4228.620390229344,212.2651670987624,1.1739583333333334,3602.0191434074263
-4.4944515227832085,14.2,22.9,24.4,4256.405511782712,212.50474403679712,1.1739583333333334,3625.6870375433923
-3.353721920088674,14.5,23.5,24.4,4314.971565040424,217.64472970719882,1.1739583333333334,3675.574713787761
-3.353721920088674,14.5,23.5,24.4,4270.604575972138,213.94748061817504,1.17875,3622.994338046353
-3.353721920088674,14.5,23.5,24.4,4288.195396083552,215.6728635263861,1.1691666666666665,3667.736618175526
-3.353721920088674,14.5,23.5,24.4,4233.836832233172,211.66194567004092,1.1739583333333334,3606.462607758513
-3.353721920088674,14.5,23.5,24.4,4192.402337126646,211.17759339161972,1.1691666666666665,3585.8038521396834
-3.353721920088674,14.5,23.5,24.4,4121.594349819337,211.90412180925145,1.17875,3496.580572487243
-3.353721920088674,14.9,24.0,24.7,4646.055650770468,224.81543925072492,1.1739583333333334,3957.59842479117
-3.353721920088674,14.9,24.0,24.7,4306.465428148218,224.61007706657315,1.17875,3653.4171182593577
-3.353721920088674,14.9,24.0,24.7,4563.8216208166,222.58483445269925,1.1739583333333334,3887.5499165784704
-3.353721920088674,14.9,24.0,24.7,3924.3022540000093,168.13599612678416,1.17875,3329.206578154833
-3.353721920088674,14.9,24.0,24.7,3176.493981055796,175.08849656265102,1.035,3069.0763101988373
-3.353721920088674,14.9,24.0,24.7,4655.044583722558,284.2946744481731,1.1739583333333334,3965.2553685657986
-3.0513397356118617,16.1,13.6,24.1,2127.0399300035174,0.0,0.0,0.0
-3.0513397356118617,16.1,13.6,24.1,2186.6380052126565,0.0,0.0,0.0
-3.0513397356118617,16.1,13.6,24.1,2486.812124690433,0.0,0.0,0.0
-3.0513397356118617,16.1,13.6,24.1,2500.1034036245865,0.0,0.0,0.0
-3.0513397356118617,16.1,13.6,24.1,2145.9255569283437,0.0,0.0,0.0
-3.0513397356118617,16.1,13.6,24.1,1826.7552320125099,0.0,0.0,0.0
-3.0513397356118617,19.8,7.3,27.5,1394.0517859957322,0.0,0.0,0.0
-3.0513397356118617,19.8,7.3,27.5,1616.0622049604592,0.0,0.0,0.0
-3.0513397356118617,19.8,7.3,27.5,1527.7300590474924,0.0,0.0,0.0
-3.0513397356118617,19.8,7.3,27.5,1471.2546663156425,0.0,0.0,0.0
-3.0513397356118617,19.8,7.3,27.5,1246.1073877371884,0.0,0.0,0.0
-3.0513397356118617,19.8,7.3,27.5,1410.9480567479807,0.0,0.0,0.0
-2.9657385534606533,20.5,8.3,29.2,1571.5154021716269,0.0,0.0,0.0
-2.9657385534606533,20.5,8.3,29.2,1379.652932336062,0.0,0.0,0.0
-2.9657385534606533,20.5,8.3,29.2,1356.088457920677,0.0,0.0,0.0
-2.9657385534606533,20.5,8.3,29.2,3151.4621313524785,0.0,0.0,0.0
-2.9657385534606533,20.5,8.3,29.2,4634.509576719005,281.01554770689137,1.1883333333333332,3900.008058950075
-2.9657385534606533,20.5,8.3,29.2,4583.434483584281,276.9938224743863,1.1835416666666667,3872.6431123401776
-2.9657385534606533,20.4,11.6,24.8,4577.8530455666305,278.81871830120326,1.1883333333333332,3852.3307536325083
-2.9657385534606533,20.4,11.6,24.8,4619.598260701537,266.6194285450616,1.1835416666666667,3903.198671249318
-2.9657385534606533,20.4,11.6,24.8,4376.261858478978,258.91372449985585,1.1835416666666667,3697.5984722230405
-2.9657385534606533,20.4,11.6,24.8,4446.621693722056,251.55682908349866,1.1883333333333332,3741.897638475784
-2.9657385534606533,20.4,11.6,24.8,4292.793400085103,249.13934993961172,1.1883333333333332,3612.4488640267346
-2.9657385534606533,20.4,11.6,24.8,4459.01233981388,244.95364627004744,1.1835416666666667,3767.516146999934
-1.8576785432815086,19.5,14.1,24.4,2858.958068066548,130.11096961337654,1.1835416666666667,2415.5956216721406
-1.8576785432815086,19.5,14.1,24.4,2162.656675736107,100.51441186622637,1.0541666666666667,2051.5320244136983
-1.8576785432815086,19.5,14.1,24.4,1101.4875440803228,91.79062867336023,1.6147916666666668,682.1236242530704
-1.8576785432815086,19.5,14.1,24.4,3844.524235836583,191.20258087027554,1.1883333333333332,3235.2237608723003
-1.8576785432815086,19.5,14.1,24.4,5490.669024134922,189.6338758081756,1.1835416666666667,4639.185234262916
-1.8576785432815086,19.5,14.1,24.4,5168.964545512674,171.5776080433546,1.1883333333333332,4349.759785845167
-1.8576785432815086,16.9,11.3,23.8,4234.242294682602,144.55752307224557,1.1883333333333332,3563.1772465772247
-1.8576785432815086,16.9,11.3,23.8,4020.235812657353,176.19584077712048,1.17875,3410.592417948974
-1.8576785432815086,16.9,11.3,23.8,4002.187634489073,185.76359021788357,1.1883333333333332,3367.899832669627
-1.8576785432815086,16.9,11.3,23.8,3955.5661664993645,194.12257636829523,1.1883333333333332,3328.6671807848793
-1.8576785432815086,16.9,11.3,23.8,3954.518018113858,202.84771219153998,1.1835416666666667,3341.2579628492376
-1.8576785432815086,16.9,11.3,23.8,4065.0736866231214,219.0331717332048,1.1835416666666667,3434.668842772572
-1.5669597830070074,19.5,12.5,24.8,2917.5463688388436,129.6723933113095,1.17875,2475.1188707010338
-1.5669597830070074,19.5,12.5,24.8,3103.9867952029063,143.10804975352593,1.17875,2633.2867827808327
-1.5669597830070074,19.5,12.5,24.8,3231.280991257945,153.7158994247792,1.1883333333333332,2719.1705396280045
-1.5669597830070074,19.5,12.5,24.8,3342.9198726621444,165.12018529658454,1.1835416666666667,2824.5054372079376
-1.5669597830070074,19.5,12.5,24.8,3446.7395176327514,173.5617178019896,1.1835416666666667,2912.2249048824515
-1.5669597830070074,19.5,12.5,24.8,3524.282417095188,183.02520406336419,1.1739583333333334,3002.050683594836
-1.5669597830070074,20.0,13.6,25.4,2865.479548347618,132.22699231554955,1.1835416666666667,2421.105761673749
-1.5669597830070074,20.0,13.6,25.4,2780.0766109665046,124.91419305453745,1.1835416666666667,2348.946969308083
-1.5669597830070074,20.0,13.6,25.4,2603.456121040322,154.3814426904033,1.035,2515.416542067944
-1.5669597830070074,20.0,13.6,25.4,3062.849714775867,187.22653288407406,32.812180338541665,93.34490067940408
